fuente,Producto 2,mes,Agru. Ciclo,Fecha Seguimiento,Cuentas Norm,Saldo Norm,Cuentas Pendientes ,Saldo Pendiente,Momentos,Saldo Norm x Dia,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250204,5288,11321637483,13111,24666026242,19,1778402046,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250205,6009,13024933947,12390,22962729778,20,1703296464,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250206,6686,14471281135,11713,21516382590,21,1446347188,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250207,7386,16065455415,11013,19922208310,22,1594174280,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250208,8083,17727923642,10316,18259740083,23,1662468227,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250209,8638,18947121897,9761,17040541828,24,1219198255,
MasterCard,Exito MasterCard PRO,202502,CICLO 3,20250210,10996,24579702028,7403,11407961697,25,5632580131,
MasterCard,Exito MasterCard PRO,202502,CICLO 5,20250221,1,173534,0,0,01,173534,
MasterCard,Claro Pay,202502,CICLO 1,20250110,35,52679543,2583,3710741091,01,52679543,
MasterCard,Claro Pay,202502,CICLO 1,20250111,50,89422907,2568,3673997727,02,36743364,
MasterCard,Claro Pay,202502,CICLO 1,20250112,58,103385774,2560,3660034860,03,13962867,
MasterCard,Claro Pay,202502,CICLO 1,20250113,70,115137974,2548,3648282660,04,11752200,
MasterCard,Claro Pay,202502,CICLO 1,20250114,93,147683641,2525,3615736993,05,32545667,
MasterCard,Claro Pay,202502,CICLO 1,20250115,138,196251022,2480,3567169612,06,48567381,
MasterCard,Claro Pay,202502,CICLO 1,20250116,171,239128824,2447,3524291810,07,42877802,
MasterCard,Claro Pay,202502,CICLO 1,20250117,200,276866513,2418,3486554121,08,37737689,
MasterCard,Claro Pay,202502,CICLO 1,20250118,221,310034784,2397,3453385850,09,33168271,
MasterCard,Claro Pay,202502,CICLO 1,20250119,226,319327384,2392,3444093250,10,9292600,
MasterCard,Claro Pay,202502,CICLO 1,20250120,256,371455718,2362,3391964916,11,52128334,
MasterCard,Claro Pay,202502,CICLO 1,20250121,279,413827461,2339,3349593173,12,42371743,
MasterCard,Claro Pay,202502,CICLO 1,20250122,304,447208125,2314,3316212509,13,33380664,
MasterCard,Claro Pay,202502,CICLO 1,20250123,325,468326042,2293,3295094592,14,21117917,
MasterCard,Claro Pay,202502,CICLO 1,20250124,399,637005951,2219,3126414683,15,168679909,
MasterCard,Claro Pay,202502,CICLO 1,20250125,437,720226000,2181,3043194634,16,83220049,
MasterCard,Claro Pay,202502,CICLO 1,20250126,454,777287212,2164,2986133422,17,57061212,
MasterCard,Claro Pay,202502,CICLO 1,20250127,498,891145137,2120,2872275497,18,113857925,
MasterCard,Claro Pay,202502,CICLO 1,20250128,560,1015365554,2058,2748055080,19,124220417,
MasterCard,Claro Pay,202502,CICLO 1,20250129,630,1138910486,1988,2624510148,20,123544932,
MasterCard,Claro Pay,202502,CICLO 1,20250130,749,1328329016,1869,2435091618,21,189418530,
MasterCard,Claro Pay,202502,CICLO 1,20250131,903,1572645062,1715,2190775572,22,244316046,
MasterCard,Claro Pay,202502,CICLO 1,20250201,1057,1811349370,1561,1952071264,23,238704308,
MasterCard,Claro Pay,202502,CICLO 1,20250202,1169,2015703108,1449,1747717526,24,204353738,
MasterCard,Claro Pay,202502,CICLO 1,20250203,1491,2536365336,1127,1227055298,25,520662228,
MasterCard,Claro Pay,202502,CICLO 2,20250127,1,17250048,47,92745246,01,17250048,
MasterCard,Claro Pay,202502,CICLO 2,20250203,5,34474439,43,75520855,02,17224391,
MasterCard,Claro Pay,202502,CICLO 2,20250205,6,38308403,42,71686891,03,3833964,
MasterCard,Claro Pay,202502,CICLO 2,20250206,8,40816684,40,69178610,04,2508281,
MasterCard,Claro Pay,202502,CICLO 2,20250209,10,46366824,38,63628470,05,5550140,
MasterCard,Claro Pay,202502,CICLO 2,20250211,12,50388430,36,59606864,06,4021606,
MasterCard,Claro Pay,202502,CICLO 2,20250212,13,51383049,35,58612245,07,994619,
MasterCard,Claro Pay,202502,CICLO 2,20250214,15,54807932,33,55187362,08,3424883,
MasterCard,Claro Pay,202502,CICLO 2,20250215,16,57217410,32,52777884,09,2409478,
MasterCard,Claro Pay,202502,CICLO 2,20250216,17,59348714,31,50646580,10,2131304,
MasterCard,Claro Pay,202502,CICLO 2,20250217,22,71452552,26,38542742,11,12103838,
MasterCard,Claro Pay,202502,CICLO 2,20250218,25,76114322,23,33880972,12,4661770,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250108,1,2910299,130308,149215915114,01,2910299,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250109,27,16853671,130282,149201971742,02,13943372,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250110,1366,1030033875,128943,148188791538,03,1013180204,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250111,1999,1666461726,128310,147552363687,04,636427851,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250112,2407,2004980967,127902,147213844446,05,338519241,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250113,3249,2968111743,127060,146250713670,06,963130776,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250114,4256,4216921222,126053,145001904191,07,1248809479,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250115,6241,6144051523,124068,143074773890,08,1927130301,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250116,7774,7707631325,122535,141511194088,09,1563579802,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250117,8975,8920566922,121334,140298258491,10,1212935597,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250118,9880,9785521390,120429,139433304023,11,864954468,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250119,10451,10371480219,119858,138847345194,12,585958829,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250120,12162,12798403829,118147,136420421584,13,2426923610,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250121,13526,14660873035,116783,134557952378,14,1862469206,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250122,15144,16696171826,115165,132522653587,15,2035298791,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250123,16394,18255582859,113915,130963242554,16,1559411033,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250124,18914,22030879272,111395,127187946141,17,3775296413,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250125,20878,24947533560,109431,124271291853,18,2916654288,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250126,22034,26515663082,108275,122703162331,19,1568129522,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250127,25055,31024708772,105254,118194116641,20,4509045690,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250128,28343,35707209703,101966,113511615710,21,4682500931,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250129,32009,40835238989,98300,108383586424,22,5128029286,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250130,37667,48913242663,92642,100305582750,23,8078003674,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250131,46721,61844524723,83588,87374300690,24,12931282060,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250201,55382,73289791955,74927,75929033458,25,11445267232,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250202,62101,82290598914,68208,66928226499,26,9000806959,
MasterCard,Exito Mastercard Clasica,202502,CICLO 1,20250203,80891,1.07763E+11,49418,41455525714,27,25472700785,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250124,12,10521039,58500,72277928081,01,10521039,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250125,313,274679470,58199,72013769650,02,264158431,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250126,506,391866832,58006,71896582288,03,117187362,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250127,981,822698945,57531,71465750175,04,430832113,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250128,1375,1174750664,57137,71113698456,05,352051719,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250129,1744,1758204365,56768,70530244755,06,583453701,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250130,2327,2675594638,56185,69612854482,07,917390273,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250131,3109,3964413672,55403,68324035448,08,1288819034,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250201,3722,4823148006,54790,67465301114,09,858734334,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250202,4144,5406372912,54368,66882076208,10,583224906,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250203,4992,6648048291,53520,65640400829,11,1241675379,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250204,5989,7897661535,52523,64390787585,12,1249613244,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250205,7060,9272702376,51452,63015746744,13,1375040841,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250206,8092,10612761964,50420,61675687156,14,1340059588,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250207,9049,12053187391,49463,60235261729,15,1440425427,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250208,9870,13132416154,48642,59156032966,16,1079228763,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250209,10364,13716442934,48148,58572006186,17,584026780,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250210,11728,15715997149,46784,56572451971,18,1999554215,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250211,13008,17692354356,45504,54596094764,19,1976357207,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250212,14481,19895371260,44031,52393077860,20,2203016904,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250213,15933,21771882747,42579,50516566373,21,1876511487,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250214,18621,25699944179,39891,46588504941,22,3928061432,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250215,21877,29965850500,36635,42322598620,23,4265906321,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250216,24296,33247466444,34216,39040982676,24,3281615944,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250217,31523,43252151364,26989,29036297756,25,10004684920,
MasterCard,Exito Mastercard Clasica,202502,CICLO 2,20250218,38523,53103180057,19989,19185269063,26,9851028693,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250117,7,10486242,21255,25988989164,01,10486242,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250118,131,106810357,21131,25892665049,02,96324115,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250119,196,152050516,21066,25847424890,03,45240159,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250120,392,364703538,20870,25634771868,04,212653022,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250121,532,490023643,20730,25509451763,05,125320105,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250122,718,670574824,20544,25328900582,06,180551181,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250123,899,925701541,20363,25073773865,07,255126717,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250124,1162,1311634456,20100,24687840950,08,385932915,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250125,1348,1590769912,19914,24408705494,09,279135456,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250126,1449,1713235839,19813,24286239567,10,122465927,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250127,1708,2052639466,19554,23946835940,11,339403627,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250128,1954,2411401007,19308,23588074399,12,358761541,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250129,2275,2899262029,18987,23100213377,13,487861022,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250130,2660,3447917723,18602,22551557683,14,548655694,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250131,3337,4477706160,17925,21521769246,15,1029788437,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250201,3987,5416360698,17275,20583114708,16,938654538,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250202,4366,5937432894,16896,20062042512,17,521072196,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250203,5289,7179467555,15973,18820007851,18,1242034661,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250204,6245,8551750908,15017,17447724498,19,1372283353,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250205,7273,10020705022,13989,15978770384,20,1468954114,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250206,8266,11356149962,12996,14643325444,21,1335444940,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250207,9197,12609610481,12065,13389864925,22,1253460519,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250208,10092,13811222847,11170,12188252559,23,1201612366,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250209,10808,14719922676,10454,11279552730,24,908699829,
MasterCard,Exito Mastercard Clasica,202502,CICLO 3,20250210,13597,18863743638,7665,7135731768,25,4143820962,
Privada,Alkosto Privada,202502,CICLO 1,20250109,1,548266,927,1597275847,01,548266,
Privada,Alkosto Privada,202502,CICLO 1,20250110,9,18097622,919,1579726491,02,17549356,
Privada,Alkosto Privada,202502,CICLO 1,20250111,13,20423216,915,1577400897,03,2325594,
Privada,Alkosto Privada,202502,CICLO 1,20250113,14,20713288,914,1577110825,04,290072,
Privada,Alkosto Privada,202502,CICLO 1,20250114,15,22031029,913,1575793084,05,1317741,
Privada,Alkosto Privada,202502,CICLO 1,20250115,19,31117634,909,1566706479,06,9086605,
Privada,Alkosto Privada,202502,CICLO 1,20250116,26,43462910,902,1554361203,07,12345276,
Privada,Alkosto Privada,202502,CICLO 1,20250117,30,47318861,898,1550505252,08,3855951,
Privada,Alkosto Privada,202502,CICLO 1,20250118,32,52909685,896,1544914428,09,5590824,
Privada,Alkosto Privada,202502,CICLO 1,20250119,33,53523794,895,1544300319,10,614109,
Privada,Alkosto Privada,202502,CICLO 1,20250120,38,63910160,890,1533913953,11,10386366,
Privada,Alkosto Privada,202502,CICLO 1,20250121,43,68587870,885,1529236243,12,4677710,
Privada,Alkosto Privada,202502,CICLO 1,20250122,45,72346671,883,1525477442,13,3758801,
Privada,Alkosto Privada,202502,CICLO 1,20250123,54,84805504,874,1513018609,14,12458833,
Privada,Alkosto Privada,202502,CICLO 1,20250124,67,119599985,861,1478224128,15,34794481,
Privada,Alkosto Privada,202502,CICLO 1,20250125,79,132651850,849,1465172263,16,13051865,
Privada,Alkosto Privada,202502,CICLO 1,20250126,90,153740754,838,1444083359,17,21088904,
Privada,Alkosto Privada,202502,CICLO 1,20250127,111,193718262,817,1404105851,18,39977508,
Privada,Alkosto Privada,202502,CICLO 1,20250128,135,261013815,793,1336810298,19,67295553,
Privada,Alkosto Privada,202502,CICLO 1,20250129,156,308098905,772,1289725208,20,47085090,
Privada,Alkosto Privada,202502,CICLO 1,20250130,196,374436049,732,1223388064,21,66337144,
Privada,Alkosto Privada,202502,CICLO 1,20250131,252,495111743,676,1102712370,22,120675694,
Privada,Alkosto Privada,202502,CICLO 1,20250201,301,586255066,627,1011569047,23,91143323,
Privada,Alkosto Privada,202502,CICLO 1,20250202,489,885858438,439,711965675,24,299603372,
Privada,Alkosto Privada,202502,CICLO 2,20250124,1,264765,920,1442616779,01,264765,
Privada,Alkosto Privada,202502,CICLO 2,20250125,4,3193307,917,1439688237,02,2928542,
Privada,Alkosto Privada,202502,CICLO 2,20250126,6,3488822,915,1439392722,03,295515,
Privada,Alkosto Privada,202502,CICLO 2,20250127,12,13850179,909,1429031365,04,10361357,
Privada,Alkosto Privada,202502,CICLO 2,20250128,16,19467286,905,1423414258,05,5617107,
Privada,Alkosto Privada,202502,CICLO 2,20250129,20,25685967,901,1417195577,06,6218681,
Privada,Alkosto Privada,202502,CICLO 2,20250130,26,33874327,895,1409007217,07,8188360,
Privada,Alkosto Privada,202502,CICLO 2,20250131,33,40964756,888,1401916788,08,7090429,
Privada,Alkosto Privada,202502,CICLO 2,20250201,41,48442975,880,1394438569,09,7478219,
Privada,Alkosto Privada,202502,CICLO 2,20250202,54,57598622,867,1385282922,10,9155647,
Privada,Alkosto Privada,202502,CICLO 2,20250203,80,106350066,841,1336531478,11,48751444,
Privada,Alkosto Privada,202502,CICLO 2,20250204,94,125446285,827,1317435259,12,19096219,
Privada,Alkosto Privada,202502,CICLO 2,20250205,112,159889972,809,1282991572,13,34443687,
Privada,Alkosto Privada,202502,CICLO 2,20250206,123,176539150,798,1266342394,14,16649178,
Privada,Alkosto Privada,202502,CICLO 2,20250207,138,198916502,783,1243965042,15,22377352,
Privada,Alkosto Privada,202502,CICLO 2,20250208,149,218217419,772,1224664125,16,19300917,
Privada,Alkosto Privada,202502,CICLO 2,20250209,160,235694097,761,1207187447,17,17476678,
Privada,Alkosto Privada,202502,CICLO 2,20250210,181,255270979,740,1187610565,18,19576882,
Privada,Alkosto Privada,202502,CICLO 2,20250211,202,289265648,719,1153615896,19,33994669,
Privada,Alkosto Privada,202502,CICLO 2,20250212,208,306219933,713,1136661611,20,16954285,
Privada,Alkosto Privada,202502,CICLO 2,20250213,217,315570033,704,1127311511,21,9350100,
Privada,Alkosto Privada,202502,CICLO 2,20250214,256,392874637,665,1050006907,22,77304604,
Privada,Alkosto Privada,202502,CICLO 2,20250215,296,438329948,625,1004551596,23,45455311,
Privada,Alkosto Privada,202502,CICLO 2,20250216,331,492924340,590,949957204,24,54594392,
Privada,Alkosto Privada,202502,CICLO 2,20250217,452,663948276,469,778933268,25,171023936,
Privada,Alkosto Privada,202502,CICLO 3,20250115,1,61832,454,724597999,01,61832,
Privada,Alkosto Privada,202502,CICLO 3,20250118,2,387009,453,724272822,02,325177,
Privada,Alkosto Privada,202502,CICLO 3,20250119,4,2069271,451,722590560,03,1682262,
Privada,Alkosto Privada,202502,CICLO 3,20250120,5,3440693,450,721219138,04,1371422,
Privada,Alkosto Privada,202502,CICLO 3,20250122,7,4981506,448,719678325,05,1540813,
Privada,Alkosto Privada,202502,CICLO 3,20250123,8,6854907,447,717804924,06,1873401,
Privada,Alkosto Privada,202502,CICLO 3,20250124,14,13003408,441,711656423,07,6148501,
Privada,Alkosto Privada,202502,CICLO 3,20250125,18,21847449,437,702812382,08,8844041,
Privada,Alkosto Privada,202502,CICLO 3,20250126,23,30746604,432,693913227,09,8899155,
Privada,Alkosto Privada,202502,CICLO 3,20250127,28,41856511,427,682803320,10,11109907,
Privada,Alkosto Privada,202502,CICLO 3,20250128,31,45250606,424,679409225,11,3394095,
Privada,Alkosto Privada,202502,CICLO 3,20250129,38,64759550,417,659900281,12,19508944,
Privada,Alkosto Privada,202502,CICLO 3,20250130,46,83288527,409,641371304,13,18528977,
Privada,Alkosto Privada,202502,CICLO 3,20250131,58,104257423,397,620402408,14,20968896,
Privada,Alkosto Privada,202502,CICLO 3,20250201,73,129776483,382,594883348,15,25519060,
Privada,Alkosto Privada,202502,CICLO 3,20250202,81,143244262,374,581415569,16,13467779,
Privada,Alkosto Privada,202502,CICLO 3,20250203,100,175985225,355,548674606,17,32740963,
Privada,Alkosto Privada,202502,CICLO 3,20250204,121,202458469,334,522201362,18,26473244,
Privada,Alkosto Privada,202502,CICLO 3,20250205,137,227953549,318,496706282,19,25495080,
Privada,Alkosto Privada,202502,CICLO 3,20250206,154,252902529,301,471757302,20,24948980,
Privada,Alkosto Privada,202502,CICLO 3,20250207,173,304806953,282,419852878,21,51904424,
Privada,Alkosto Privada,202502,CICLO 3,20250208,184,332553480,271,392106351,22,27746527,
Privada,Alkosto Privada,202502,CICLO 3,20250209,192,342201575,263,382458256,23,9648095,
Privada,Alkosto Privada,202502,CICLO 3,20250210,256,443312795,199,281347036,24,101111220,
Privada,Alkosto Privada,202502,CICLO 4,20250218,1,828963,0,0,01,828963,
Privada,Alkosto Privada,202502,CICLO 5,20250208,1,1594916,1,161720,01,1594916,
